sampling_event_identifier,nSp,totSoiSeen
S64031475,16,16
S64445711,18,18
S64651923,12,12
S64504613,3,3
S64226672,16,16
S64547982,12,12
S64543791,14,14
S64300960,5,5
S64450161,14,14
S64447641,6,6
S64504907,12,12
S64504544,9,9
S64545404,13,13
S64808238,7,7
S64445671,12,12
S64226666,5,5
S64630906,5,5
S64112413,9,9
S64031855,5,5
S64489958,15,15
S64628490,7,7
S64578754,9,9
S64628114,7,7
S64630419,5,5
S64226673,22,22
S64549375,8,8
S64578795,12,12
S64450179,10,10
S64811770,9,9
S64505399,10,10
S64578722,10,10
S64625597,10,10
S64625598,12,12
S64445562,15,15
S64112412,9,9
S64551186,7,7
S64625605,9,9
S64503499,9,9
S64552283,5,5
S64630553,6,6
S64505066,8,8
S64447748,9,9
S64630109,7,7
S64030138,22,22
S64811736,6,6
S64811743,2,2
S64546190,14,14
S64553633,8,8
S64553240,3,3
S64551445,7,7
S64552451,2,2
S64551705,3,3
S64811721,7,7
S64552356,8,8
S64546179,10,10
S64545837,10,10
S64632216,4,4
S64550430,7,7
S64550927,7,7
S64636785,12,12
S64549752,5,5
S64651922,12,12
S64550924,6,6
S64578784,11,11
S64550426,6,6
S64551976,7,7
S64625603,11,11
S64552346,10,10
S64628289,10,10
S64577132,11,11
S64625622,11,11
S64552115,4,4
S64550175,4,4
S64445634,12,12
S64628607,7,7
S64550436,11,11
S64445592,11,11
S64550928,11,11
S64552336,8,8
S64632069,2,2
S64643785,5,5
S64633714,8,8
S64842608,4,4
S64550036,7,7
S64633713,8,8
S64482582,4,4
S64553394,6,6
S65356083,16,16
S64641402,8,8
S64842612,9,9
S64552353,5,5
S64632127,8,8
S64552351,9,9
S64550453,4,4
S64550941,4,4
S64550405,6,6
S64112417,4,4
S64811763,5,5
S65264209,10,10
S64811655,3,3
S64546883,10,10
S64633986,5,5
S64633985,5,5
S64112416,4,4
S64811758,5,5
S64544721,9,9
S64550836,6,6
S64842605,3,3
S64112423,2,2
S64625607,10,10
S64112422,2,2
S64578744,10,10
S64552361,2,2
S65346967,10,10
S65303213,10,10
S65274554,10,10
S65274380,6,6
S65303215,6,6
S65355867,6,6
S65355869,10,10
S65274794,6,6
S65274463,8,8
S64277780,8,8
S65355873,8,8
S65303211,8,8
S64632494,8,8
S64304460,8,8
S64305566,8,8
S64342601,8,8
S65355861,10,10
S65274300,10,10
S65327195,10,10
S64504374,10,10
S65302511,7,7
S64550448,4,4
S64550938,4,4
S64557706,4,4
S64552975,2,2
S64549564,1,1
S65422263,1,1
S64630772,3,3
S64550337,2,2
S64447621,2,2
S65271836,1,1
S64707951,17,17
S65232325,13,13
S65307696,20,20
S64313509,31,31
S64702919,17,17
S64307112,32,32
S65304876,11,11
S65305121,6,6
S64385894,39,39
S64145007,26,26
S65673817,20,20
S65362708,35,35
S64755140,17,17
S64382925,39,39
S65357868,30,30
S65856427,20,20
S65262258,14,14
S63989319,27,27
S65304778,13,13
S64337582,32,32
S90679589,37,37
S76841460,26,26
S65363067,44,44
S65362761,33,33
S64460037,17,17
S73382158,35,35
S65305064,7,7
S65363116,34,34
S66130606,37,37
S65362540,34,34
S65305145,15,15
S64340282,9,9
S66125099,35,35
S66127424,24,24
S64501404,9,9
S90679590,24,24
S65180998,26,26
S65211375,27,27
S65174486,18,18
S65211381,25,25
S65211380,18,18
S90679591,35,35
S65180989,18,18
S64501405,9,9
S64501475,10,10
S65174494,25,25
S65180977,25,25
S64501608,10,10
S65175363,27,27
S64341651,14,14
S64145559,44,44
S65855481,5,5
S64740778,8,8
S65180966,18,18
S65180941,21,21
S65211384,17,17
S65238034,11,11
S64383591,13,13
S65305214,15,15
S65266604,17,17
S65673819,5,5
S64082089,10,10
S64700861,8,8
S65304926,19,19
S64144893,8,8
S65174533,20,20
S65232502,13,13
S65239000,10,10
S64550361,20,20
S64501412,9,9
S65211387,20,20
S64264870,36,36
S64347952,11,11
S64115173,27,27
S65305057,9,9
S65304808,15,15
S65238095,11,11
S64114927,10,10
S64501451,12,12
S64273204,11,11
S64500184,20,20
S64037923,9,9
S65239168,13,13
S65307590,5,5
S66717820,27,27
S65174544,21,21
S64501450,12,12
S65362931,33,33
S64500183,20,20
S64115171,27,27
S65304920,10,10
S64627490,12,12
S65305032,9,9
S64492809,25,25
S65038944,14,14
S65211391,21,21
S64413214,13,13
S65236730,9,9
S64779052,10,10
S64436976,7,7
S65178333,9,9
S65180947,20,20
S65174511,17,17
S65305230,7,7
S65175460,20,20
S65304923,4,4
S64501411,9,9
S64492772,7,7
S65073934,10,10
S65239690,19,19
S65239276,19,19
S65232267,8,8
S65447482,28,28
S63991087,11,11
S65232188,10,10
S65521188,28,28
S64140949,17,17
S65238134,5,5
S65305243,13,13
S65232331,12,12
S65304827,5,5
S65239097,10,10
S65237351,13,13
S65304626,11,11
S65305038,8,8
S65237749,13,13
S65305134,14,14
S65237469,18,18
S65239031,12,12
S65237957,7,7
S65232470,7,7
S65232477,12,12
S65304742,9,9
S65239403,5,5
S65232252,9,9
S65239164,9,9
S64204673,24,24
S65238004,8,8
S65305217,6,6
S64199459,13,13
S64193281,15,15
S65232105,10,10
S65305061,11,11
S65239394,12,12
S65239008,14,14
S65237522,10,10
S65304733,5,5
S65360134,25,25
S65237524,5,5
S65236775,7,7
S65304931,14,14
S65304970,11,11
S65304799,12,12
S65305021,8,8
S65239293,12,12
S65304968,7,7
S65237605,7,7
S74869066,24,24
S65305176,13,13
S65304905,10,10
S65239463,8,8
S64038955,24,24
S65239344,11,11
S65237997,12,12
S65303297,6,6
S65304710,9,9
S64435833,16,16
S65239545,6,6
S65304600,4,4
S65237873,16,16
S65043956,10,10
S65237539,8,8
S65304942,7,7
S65180928,12,12
S65211394,12,12
S65174546,12,12
S64267470,13,13
S65211352,20,20
S65305147,13,13
S65239418,5,5
S65071074,10,10
S65239042,6,6
S65236790,9,9
S65232158,7,7
S65238116,11,11
S64306967,14,14
S65232136,8,8
S65178445,20,20
S65239556,10,10
S65180919,10,10
S65305281,12,12
S65232356,7,7
S65239620,10,10
S65305222,13,13
S65236881,8,8
S65237803,9,9
S65239361,10,10
S65211336,10,10
S65237095,11,11
S65181058,20,20
S65237883,8,8
S64741660,9,9
S65239135,5,5
S64889360,5,5
S64261859,12,12
S65304889,7,7
S65236576,6,6
S65232120,8,8
S65237737,15,15
S65238042,8,8
S65304989,15,15
S65237679,12,12
S65305127,8,8
S65304559,12,12
S65232406,11,11
S64438217,20,20
S65239050,8,8
S65305078,9,9
S65236916,11,11
S65237346,5,5
S65237568,10,10
S65178454,9,9
S64038845,3,3
S65304879,9,9
S65305102,13,13
S65304549,6,6
S65239025,8,8
S65232404,9,9
S65237374,3,3
S64543040,20,20
S65237959,13,13
S64435266,13,13
S65304961,5,5
S65304633,10,10
S65236771,12,12
S64268016,12,12
S65029771,14,14
S65239156,6,6
S65305029,9,9
S65304622,12,12
S65237747,8,8
S64460009,13,13
S65304765,13,13
S64261860,12,12
S65239489,14,14
S65237703,13,13
S65304703,11,11
S65239263,10,10
S65211355,9,9
S65232542,14,14
S65305204,9,9
S65304877,8,8
S65181050,9,9
S65304894,10,10
S65239483,6,6
S65305131,11,11
S65304570,11,11
S64783487,10,10
S64548377,19,19
S65237808,7,7
S64460060,20,20
S65237988,14,14
S65232487,12,12
S65232388,15,15
S65239629,5,5
S65304860,3,3
S65232189,7,7
S65305263,5,5
S65305284,8,8
S65237601,13,13
S65304971,11,11
S65237486,11,11
S65305091,9,9
S64543021,13,13
S65239453,11,11
S65304750,13,13
S65304847,10,10
S64107197,11,11
S63995735,6,6
S65177201,9,9
S65227868,5,5
S64443237,14,14
S64460023,26,26
S65262296,24,24
S64436691,26,26
S64695241,7,7
S64261773,4,4
S64485570,6,6
S64543025,26,26
S65855475,24,24
S64695256,10,10
S64695257,10,10
S64435957,21,21
S65674000,24,24
S63990094,11,11
S64695240,7,7
S64435304,14,14
S64435303,14,14
S64261774,4,4
S63990093,11,11
S64107198,11,11
S65238008,11,11
S65304815,11,11
S65232293,11,11
S65855468,11,11
S64550251,10,10
S65237842,10,10
S65674005,11,11
S64115791,6,6
S65304984,6,6
S64501383,12,12
S66717819,6,6
S65239371,13,13
S64501382,12,12
S64115792,6,6
S64441738,7,7
S64561850,6,6
S65181010,6,6
S65305005,7,7
S64634025,9,9
S65211362,6,6
S64171167,8,8
S65239233,7,7
S65305175,2,2
S64171168,8,8
S65305014,3,3
S65178469,6,6
S64774290,3,3
S65238996,11,11
S64490606,6,6
S64555925,6,6
S65305182,3,3
S64149458,7,7
S64444191,9,9
S65304782,8,8
S65232345,10,10
S65236630,4,4
S65305130,9,9
S65305026,9,9
S65236870,11,11
S65232208,9,9
S65239662,11,11
S65304840,7,7
S64488427,1,1
S65304929,9,9
S65237333,11,11
S64143251,13,13
S65239722,11,11
S65032666,11,11
S64139932,9,9
S65239569,8,8
S65305240,5,5
S65305157,9,9
S65305208,11,11
S65305266,8,8
S65238022,5,5
S65237711,10,10
S65238141,6,6
S65304958,9,9
S65239496,10,10
S65305024,6,6
S65305151,6,6
S65305164,3,3
S65239096,10,10
S65305304,5,5
S65237148,8,8
S65305158,4,4
S65304673,11,11
S65237295,7,7
S65238024,11,11
S65239046,11,11
S65304672,7,7
S65239472,9,9
S65237507,6,6
S65305041,9,9
S65305079,6,6
S64046104,4,4
S65239668,8,8
S65305093,8,8
S65305276,7,7
S65305200,7,7
S65238114,6,6
S65239331,6,6
S65305051,7,7
S65305153,3,3
S65304899,6,6
S65305184,7,7
S65305095,3,3
S65304869,9,9
S65305067,10,10
S65236929,6,6
S65305100,6,6
S65304837,6,6
S65304791,6,6
S65237544,12,12
S65305187,4,4
S65305189,5,5
S66727211,7,7
S65237181,6,6
S65304787,11,11
S65304768,12,12
S65239832,5,5
S65305185,4,4
S65305088,7,7
S64081544,2,2
S65304831,7,7
S64195196,9,9
S65177195,4,4
S65305238,5,5
S64383977,5,5
S65236687,10,10
S65305062,2,2
S65304760,7,7
S65239368,5,5
S64202930,7,7
S66727212,3,3
S65239566,3,3
S64627479,4,4
S65304635,6,6
S65043965,4,4
S64353772,3,3
S65239614,3,3
S65239028,6,6
S65237207,4,4
S65304647,4,4
S65305207,4,4
S64261792,3,3
S64501427,10,10
S64501428,10,10
S64443599,6,6
S64443598,6,6
S64695394,6,6
S64347676,4,4
S64439002,4,4
S65177199,5,5
S66727210,1,1
S65304781,3,3
S66727215,2,2
S65304918,2,2
S64549535,5,5
S65239735,1,1
S64845802,4,4
S64377171,4,4
S64695486,5,5
S64695487,5,5
S65363025,2,2
S66727213,4,4
S66727214,5,5
S65305261,3,3
S64310912,3,3
S65449191,4,4
S65449190,4,4
S65181003,5,5
S64695271,8,8
S65305085,4,4
S65237210,3,3
S64695270,8,8
S65175494,5,5
S65211368,5,5
S64460089,4,4
S64439187,4,4
S64543054,4,4
S64695281,4,4
S64695280,4,4
S65231181,4,4
S65178465,4,4
S65211358,4,4
S65181018,4,4
S65304821,4,4
S65305133,1,1
S66727183,1,1
S64695307,3,3
S65674002,1,1
S65239018,1,1
S64695306,3,3
S65855471,1,1
S64306974,13,13
S64114904,13,13
S64937141,3,3
S64934903,14,14
S64145114,6,6
S64936916,7,7
S64937924,4,4
S64703280,4,4
S64938183,12,12
S64891612,12,12
S64933434,14,14
S64548424,4,4
S64492930,10,10
S64690943,16,16
S64735426,14,14
S64306918,19,19
S64885409,6,6
S64484468,12,12
S64717705,10,10
S64546745,6,6
S63993794,5,5
S64807266,5,5
S64937037,2,2
S64936571,4,4
S64934775,2,2
S65994472,12,12
S64849745,13,13
S66727198,23,23
S64551240,6,6
S65173739,24,24
S65032161,20,20
S64340861,6,6
S64738568,10,10
S64738563,16,16
S64444623,11,11
S64460211,11,11
S64380436,9,9
S64637067,30,30
S90679586,12,12
S66131705,12,12
S64556964,37,37
S64078929,36,36
S64577910,37,37
S64736250,16,16
S65040217,26,26
S64745875,6,6
S65173770,33,33
S64492619,15,15
S65039716,8,8
S65035050,16,16
S64543111,11,11
S64736956,10,10
S64564503,30,30
S64552609,30,30
S64460106,14,14
S64543064,14,14
S64628805,39,39
S65173667,16,16
S65174072,16,16
S64439568,14,14
S64543171,16,16
S64442949,9,9
S64490339,41,40
S65233129,40,40
S64442464,9,9
S64556978,7,7
S64442945,6,6
S64806391,10,10
S64572019,7,7
S64485109,12,12
S64439000,12,12
S64640312,31,31
S65072689,5,5
S65230823,12,12
S64432578,13,13
S65174894,14,14
S64556484,4,4
S65069839,21,21
S64926170,9,9
S64496708,12,12
S64885972,10,10
S64939265,20,20
S64447769,12,12
S64890492,9,9
S65674010,14,14
S66727192,16,16
S64561782,7,7
S64939263,10,10
S64390221,19,19
S64897930,30,30
S64442940,6,6
S64686462,38,38
S64929679,18,18
S65069848,22,22
S65994461,30,30
S64491351,16,16
S64432750,18,18
S64543128,12,12
S64488246,32,32
S64939253,18,18
S65037105,13,13
S65855460,14,14
S64697569,4,4
S65232925,17,17
S64447755,6,6
S64571995,4,4
S64439571,22,22
S64850344,20,20
S64697568,7,7
S64432499,15,15
S64561762,4,4
S64773179,36,36
S64496880,16,16
S64902045,30,30
S64380680,12,12
S64628651,51,49
S64628996,29,29
S64442596,7,7
S64443184,8,8
S64491144,5,5
S64447779,9,9
S64441959,8,8
S64543169,10,10
S64447761,7,7
S64442956,9,9
S64697586,3,3
S64442075,9,9
S64564612,13,13
S64434672,9,9
S64946474,10,10
S64939262,12,12
S64442721,9,9
S90679585,30,30
S64485851,5,5
S64496689,8,8
S64622900,3,3
S64577536,13,13
S64547753,9,9
S65178327,11,11
S64888989,12,12
S66138862,30,30
S64557892,13,13
S64496928,16,16
S64493470,16,16
S64543106,9,9
S64484641,8,8
S64439238,6,6
S65178120,12,12
S64561920,9,9
S64543123,8,8
S64548146,5,5
S65674022,10,10
S64632832,3,3
S64442735,7,7
S64447742,8,8
S64543181,16,16
S64490518,10,10
S64264719,15,15
S64435251,9,9
S64448654,8,8
S65855455,10,10
S64496724,10,10
S64548131,8,8
S64412951,8,8
S82429032,12,12
S64548681,8,8
S64224863,4,4
S64381672,7,7
S65166153,11,11
S64555234,7,7
S64437994,8,8
S64625417,3,3
S64543133,10,10
S66727205,6,6
S64460199,9,9
S64486362,10,10
S64549311,4,4
S64075472,8,8
S64439424,4,4
S64492180,12,12
S64496861,10,10
S64445094,9,9
S65171355,10,10
S64624819,16,16
S65820750,17,17
S65073868,14,14
S65035056,17,17
S64567662,4,4
S64738571,16,16
S64939270,12,12
S64555484,4,4
S64939258,13,13
S64842941,12,12
S65034589,12,12
S65073373,18,18
S65674036,17,17
S64894083,13,13
S65035100,20,20
S65674029,20,20
S64304748,6,6
S64811356,17,17
S64939269,5,5
S65855435,20,20
S64939275,17,17
S64844041,5,5
S65174848,8,8
S64841072,12,12
S64561817,5,5
S65072781,1,1
S65278688,9,9
S65674014,8,8
S76835229,7,7
S64485843,5,5
S65363095,27,27
S64561822,5,5
S64746024,11,11
S65855458,8,8
S65674008,9,9
S65528756,3,3
S64639641,4,4
S64447767,5,5
S64491146,5,5
S64550142,5,5
S64702958,16,16
S64550432,5,5
S65174890,9,9
S65171428,8,8
S65961714,10,10
S64439170,5,5
S64564463,12,12
S63993366,19,19
S65855464,9,9
S64697574,4,4
S64893815,13,13
S64548324,16,16
S65358074,17,17
S65359842,4,4
S64635635,4,4
S65033158,5,5
S64435668,18,18
S64773412,6,6
S65176264,9,9
S64552995,5,5
S64552781,5,5
S65230139,7,7
S64033050,13,13
S65067402,5,5
S64548139,5,5
S65176233,10,10
S65067400,7,7
S65071480,1,1
S64700463,11,11
S65301680,17,17
S66727196,14,14
S65994467,6,6
S64937508,11,11
S64543148,17,17
S64264446,18,18
S64845534,5,5
S64939250,11,11
S64496769,17,17
S64885349,10,10
S64488355,17,17
S65385637,18,18
S64851298,6,6
S64577527,13,13
S64546619,17,17
S65229575,12,12
S64841213,27,27
S64440485,7,7
S64939271,27,27
S65228439,12,12
S64460120,7,7
S64555550,14,14
S64564581,14,14
S64691325,7,7
S65174936,8,8
S64543071,7,7
S65039731,19,19
S64698570,20,20
S64441956,8,8
S64935310,11,11
S64745984,7,7
S64171313,3,3
S64440262,8,8
S65174755,10,10
S64567586,17,17
S64892261,5,5
S64553004,3,3
S64303133,12,12
S64561792,6,6
S64404241,9,9
S64549693,12,12
S64558053,6,6
S64892251,5,5
S65039779,10,10
S64447849,7,7
S64447773,8,8
S64445107,7,7
S64445077,7,7
S65040234,3,3
S64438847,8,8
S64490486,10,10
S66727197,12,12
S64572064,6,6
S65039663,6,6
S64225139,1,1
S64561848,3,3
S65065758,12,12
S64445170,7,7
S64713357,12,12
S65065675,16,16
S64551288,3,3
S64697566,6,6
S64438298,8,8
S64490264,7,7
S64261203,20,20
S65035094,28,28
S64846054,12,12
S65674032,28,28
S65820756,28,28
S64939267,12,12
S65039108,4,4
S64561914,6,6
S64487026,13,13
S64552116,5,5
S64496738,13,13
S64543140,13,13
S64844457,7,7
S64561900,5,5
S64553039,6,6
S64553029,5,5
S64552596,6,6
S64939268,7,7
S64939276,4,4
S64809976,4,4
S66727191,9,9
S64228589,6,6
S64543145,8,8
S64496756,8,8
S64564482,10,10
S64935243,13,13
S64488371,8,8
S64270022,7,7
S64269939,1,1
S64847770,6,6
S64939266,6,6
S64548839,8,8
S64881587,4,4
S65072574,8,8
S64567630,8,8
S64887998,5,5
S64844889,9,9
S64488452,7,7
S64812615,6,6
S64842682,6,6
S64694668,5,5
S64411099,6,6
S64939274,6,6
S64493877,13,13
S66727193,9,9
S64746009,5,5
S66727201,4,4
S65166000,6,6
S65994480,6,6
S65166104,6,6
S64447764,7,7
S64440541,7,7
S65071384,6,6
S64841904,7,7
S64697573,6,6
S64633557,5,5
S66727194,1,1
S65855438,2,2
S64693818,6,6
S65994478,7,7
S64693968,6,6
S64639769,5,5
S64228823,1,1
S64697580,5,5
S65171287,2,2
S64567679,2,2
S64557924,2,2
S64033037,9,9
S64488368,8,8
S65175014,7,7
S64496787,8,8
S64543152,8,8
S70237038,6,6
S64697567,8,8
S65179480,5,5
S64572047,8,8
S64490537,5,5
S64447776,7,7
S64697571,9,9
S64561787,8,8
S64553040,4,4
S64485811,4,4
S65175854,5,5
S64561757,9,9
S64491142,13,13
S64939264,15,15
S65067709,3,3
S64571975,9,9
S64939261,7,7
S64548127,4,4
S64485863,13,13
S64551289,5,5
S64545529,14,14
S64552599,4,4
S64634416,8,8
S64884632,15,15
S64437688,7,7
S64491147,4,4
S64557717,8,8
S64556079,9,9
S64889895,7,7
S64746062,3,3
S64561839,5,5
S64553003,5,5
S64570651,11,11
S64548130,13,13
S64695805,4,4
S64561907,4,4
S64740290,3,3
S65067782,4,4
S64306864,3,3
S64941438,9,9
S66727199,1,1
S64887418,4,4
S64578256,3,3
S64442574,8,8
S64496955,3,3
S64460182,8,8
S64494732,3,3
S64543098,8,8
S64306831,3,3
S64639741,7,7
S64697584,4,4
S64553051,6,6
S64623667,5,5
S64624944,6,6
S64546917,7,7
S65179048,5,5
S64639809,4,4
S64376366,7,7
S64439627,8,8
S64494280,6,6
S64634677,7,7
S64624390,5,5
S64493393,6,6
S64490085,6,6
S64631893,4,4
S64697577,7,7
S64437943,4,4
S65072784,7,7
S65072753,7,7
S64447774,4,4
S64935350,5,5
S64441701,10,10
S65229567,9,9
S64441961,5,5
S64437573,5,5
S64633969,6,6
S64697576,6,6
S64543082,10,10
S64935278,5,5
S64892085,2,2
S64939260,2,2
S64639706,6,6
S64439056,11,11
S64639759,6,6
S64635065,6,6
S64697579,6,6
S64460150,10,10
S65529066,1,1
S64633173,4,4
S64697583,4,4
S64639818,4,4
S64736818,5,5
S64141826,6,6
S64447787,7,7
S64492821,6,6
S64442743,7,7
S64442273,7,7
S64435876,6,6
S65173352,5,5
S64447777,6,6
S65172512,5,5
S64490893,7,7
S64561925,6,6
S64038057,9,9
S65175882,8,8
S64080531,5,5
S65175813,8,8
S64496821,5,5
S64489650,5,5
S64440919,4,4
S66727203,4,4
S64460138,4,4
S64496833,8,8
S64490205,8,8
S64543165,8,8
S64543163,5,5
S64139262,5,5
S64542850,5,5
S66727202,6,6
S64491296,8,8
S64543074,4,4
S64443081,7,7
S64491159,5,5
S64543094,8,8
S64564560,7,7
S64460172,8,8
S64622476,3,3
S64447700,4,4
S64489015,6,6
S64441549,5,5
S64443989,3,3
S66727206,3,3
S64496900,7,7
S64485992,7,7
S64543174,7,7
S64553463,3,3
S64491522,4,4
S64448651,4,4
S65071603,7,7
S64553467,3,3
S64444297,4,4
S64488856,3,3
S64442237,8,8
S64548122,5,5
S65175962,1,1
S63989873,4,4
S64554502,7,7
S64491706,7,7
S64112736,6,6
S64444071,3,3
S64554567,4,4
S64489219,10,10
S64637088,7,7
S64496808,10,10
S64632386,5,5
S64481145,5,5
S64443979,7,7
S64036025,4,4
S64693845,3,3
S64561802,3,3
S64629311,3,3
S65171326,4,4
S64445097,4,4
S64447698,7,7
S64543157,10,10
S64447699,7,7
S64842660,5,5
S64551535,3,3
S64696457,3,3
S65674019,1,1
S64564529,3,3
S64490684,6,6
S64553071,3,3
S64842655,4,4
S64561891,4,4
S64561754,3,3
S64553020,4,4
S64552586,3,3
S65171371,1,1
S64553016,3,3
S64561880,3,3
S64438446,6,6
S64551964,4,4
S64551770,4,4
S64553047,3,3
S64553025,4,4
S64745967,3,3
S64440588,3,3
S64561886,4,4
S65230114,8,8
S65855457,1,1
S64561830,4,4
S64552997,4,4
S64551298,4,4
S65734782,4,4
S64737853,3,3
S64696415,4,4
S64745973,4,4
S64225386,1,1
S65071776,3,3
S65072786,3,3
S65073828,4,4
S66727200,2,2
S65171311,2,2
S66727207,2,2
S64629187,1,1
S64615727,1,1
S64306802,17,17
S64493190,17,17
S64493277,12,12
S65356321,19,19
S64034515,14,14
S64934629,13,13
S64933754,9,9
S64936029,7,7
S64932848,11,11
S64932739,12,12
S64493261,7,7
S66727218,28,28
S65070503,18,18
S64411809,18,18
S65067663,20,20
S64148518,3,3
S64741299,11,11
S64807268,11,11
S64744481,11,11
S64037436,11,11
S64224866,3,3
S65069037,4,4
S65068984,4,4
S66727217,2,2
S64439036,13,13
S68480350,9,9
S65564528,9,9
S65680488,11,11
S65604562,7,7
S65556637,10,10
S65770390,6,6
S65555649,10,10
S68480348,7,7
S65632709,11,11
S65638811,9,9
S65564790,7,7
S65638810,9,9
S65601685,9,9
S65555789,10,10
S65601681,7,7
S65645419,9,9
S65768066,6,6
S65769810,6,6
S65632708,11,11
S68480360,10,10
S65640753,10,10
S65651559,11,11
S65601680,9,9
S65640633,6,6
S65640754,10,10
S65654446,6,6
S65639479,10,10
S65767665,26,26
S68480347,9,9
S65640746,9,9
S65652977,10,10
S65640745,9,9
S65652980,11,11
S65645399,11,11
S65654424,13,13
S65641192,10,10
S65640762,11,11
S65640779,13,13
S65651542,10,10
S65682125,6,6
S65682124,13,13
S65564847,9,9
S65640761,11,11
S65604561,9,9
S65641189,11,11
S65686315,6,6
S65771982,26,26
S65645406,9,9
S65645402,10,10
S65770027,26,26
S65686314,13,13
S65645408,10,10
S65639480,10,10
S65809936,25,25
S65810373,25,25
S65810176,25,25
S65814613,25,25
S65814590,18,18
S65632933,5,5
S65810031,18,18
S65856578,25,25
S65632932,5,5
S65811593,34,34
S65680482,5,5
S65860952,18,18
S70738075,18,18
S65810173,18,18
S66952149,21,21
S65852768,9,9
S65673771,15,15
S65767154,9,9
S65771993,9,9
S65636767,9,9
S65490739,15,15
S65636675,11,11
S65856513,15,15
S65654067,9,9
S65771625,9,9
S65682114,9,9
S65767570,9,9
S65686325,9,9
S65645431,11,11
S65556143,7,7
S65810376,9,9
S65601688,7,7
S65602598,7,7
S65601691,12,12
S65809916,9,9
S65556105,12,12
S68480358,12,12
S65856497,15,15
S65556634,7,7
S65555639,9,9
S65810172,9,9
S65673774,15,15
S68480354,7,7
S65814637,9,9
S65490702,15,15
S65556636,12,12
S65856560,9,9
S65770389,6,6
S65556635,9,9
S65601690,9,9
S65513110,8,8
S65640766,6,6
S65513111,8,8
S65767580,9,9
S65769826,12,12
S65772010,8,8
S65766979,9,9
S65768045,6,6
S65556128,9,9
S68480356,9,9
S65767583,8,8
S65770017,10,10
S65358542,20,20
S65651569,6,6
S65770022,12,12
S65575435,8,8
S65640767,6,6
S65770399,12,12
S65772002,9,9
S65654071,6,6
S65769813,6,6
S65770395,10,10
S65768023,10,10
S65767928,12,12
S65652984,6,6
S65645395,6,6
S65553977,10,10
S65771285,8,8
S65769816,10,10
S65771284,9,9
S65766951,8,8
S66952196,17,17
S65686317,10,10
S65810177,13,13
S65682127,10,10
S65810374,13,13
S65809923,13,13
S65814627,13,13
S65856569,13,13
S65654451,10,10
S65861347,13,13
S65638962,10,10
S65682103,10,10
S65637929,10,10
S65654497,10,10
S65686322,10,10
S65766999,9,9
S65767578,9,9
S65439003,11,11
S65639340,11,11
S65564933,8,8
S65771283,9,9
S65639341,11,11
S65604559,8,8
S65645415,11,11
S65601679,8,8
S65771999,9,9
S65809777,5,5
S65438552,8,8
S68480346,8,8
S65637948,8,8
S65645420,8,8
S65637947,8,8
S65512811,14,14
S65512833,7,7
S65575398,14,14
S65514794,6,6
S65512832,7,7
S65672099,6,6
S65514795,6,6
S65575409,7,7
S65512810,14,14
S65673164,8,8
S65654435,8,8
S65682102,8,8
S65637712,8,8
S65637745,10,10
S65770398,9,9
S65645424,10,10
S65767963,9,9
S65769822,9,9
S65637744,10,10
S65770021,9,9
S65601678,2,2
S68480345,2,2
S65565018,2,2
S65651549,10,10
S65564393,5,5
S65652972,10,10
S65641191,10,10
S65601686,5,5
S65645401,10,10
S65640758,10,10
S65640757,10,10
S68480353,5,5
S65514783,1,1
S65632656,8,8
S65680459,8,8
S65632655,8,8
S65686324,14,14
S65654433,14,14
S65682100,14,14
S65637229,14,14
S65633081,6,6
S65680479,6,6
S65633082,6,6
S65575594,1,1
S65514784,1,1
S65483012,3,3
S65809810,4,4
S65555573,10,10
S66265314,7,7
S65601683,9,9
S65564732,9,9
S68480349,9,9
S65604565,9,9
S65575346,9,9
S65512777,9,9
S65512776,9,9
S69602231,4,4
S65770380,12,12
S65682105,7,7
S65654440,7,7
S66952665,3,3
S65686320,7,7
S65761661,12,12
S66952648,3,3
S65767573,12,12
S65638827,7,7
S65637138,7,7
S65645428,7,7
S65637139,7,7
S65768008,4,4
S65769819,4,4
S65555650,5,5
S65770018,4,4
S65770397,4,4
S65555727,6,6
S65857904,6,6
S65853774,4,4
S65857902,4,4
S65672026,3,3
S65521783,9,9
S65522259,8,8
S65482994,4,4
S97762893,3,3
S66952573,2,2
S65357810,3,3
S65809360,1,1
