sampling_event_identifier,nSp,totSoiSeen
S24945073,5,5
S24992570,1,1
S24991796,5,5
S25026985,5,5
S24992564,3,3
S24991709,4,4
S26327368,8,8
S24944384,5,5
S25010025,3,3
S25012415,3,3
S24970567,3,3
S24945146,6,6
S24921983,4,4
S24956627,5,5
S25624810,2,2
S25027670,3,3
S25055191,3,3
S25026540,3,3
S24958356,6,6
S25015709,3,3
S25055189,6,6
S24938728,5,5
S25623475,2,2
S24905353,3,3
S25027627,3,3
S24945202,5,5
S24944762,6,6
S24931067,1,1
S24956623,1,1
S24957413,1,1
S25078591,3,3
S24991791,1,1
S24944389,1,1
S24945200,1,1
S25304850,3,3
S24938718,1,1
S24944774,1,1
S24991746,1,1
S24945425,1,1
S24946493,1,1
S24948943,1,1
S24946444,1,1
S24944766,4,4
S24905384,1,1
S24942702,1,1
S24944796,1,1
S24942704,1,1
S24907971,4,4
S24905404,1,1
S24944789,1,1
S24942680,4,4
S25115414,4,4
S24969296,1,1
S25078599,6,6
S25304841,6,6
S25087786,6,6
S25087872,6,6
S25070027,5,5
S25087871,6,6
S25098759,7,7
S25088358,6,6
S25087514,4,4
S25066496,5,5
S25058146,5,5
S25066499,2,2
S25057908,2,2
S25037466,2,2
S24968392,4,4
S24923085,4,4
S24943040,4,4
S24930636,4,4
S24956011,2,2
S24920172,2,2
S24930233,2,2
S24943153,6,6
S24922916,6,6
S24968382,6,6
S24924082,6,6
S24956582,2,2
S24945576,2,2
S24948924,2,2
S25199535,1,1
S24946513,2,2
S24924402,6,6
S24945676,2,2
S24991720,2,2
S25213214,4,4
S24930655,6,6
S24922971,6,6
S24946441,2,2
S24945430,2,2
S24905480,1,1
S24922980,3,3
S24924093,3,3
S24946443,2,2
S24991724,2,2
S24905417,2,2
S24978019,6,6
S24942700,2,2
S25087516,1,1
S24943157,3,3
S24930634,3,3
S24948937,2,2
S24968390,3,3
S24942697,1,1
S24944797,2,2
S24946497,2,2
S24944803,1,1
S25078539,2,2
S25010024,2,2
S25114126,1,1
S24905448,1,1
S24942699,1,1
S24922611,4,4
S25330565,4,4
S25130816,1,1
S25012234,2,2
S24992566,2,2
S25182029,1,1
S24905531,2,2
S24942694,2,2
S25014754,2,2
S25026548,2,2
S24991768,4,4
S25304851,4,4
S24944808,2,2
S24922257,4,4
S24929387,4,4
S25304836,2,2
S24970491,2,2
S24927572,4,4
S25015719,2,2
S24944801,1,1
S24922455,4,4
S25078554,4,4
S24922888,4,4
S25068188,4,4
S25152270,4,4
S25099712,4,4
S25304849,5,5
S24970774,3,3
S25029630,3,3
S25078621,5,5
S25274631,3,3
S25087273,3,3
S25027351,4,4
S25027414,4,4
S25027620,3,3
S25376844,3,3
S25027595,3,3
S25027585,4,4
S24921964,4,4
S24928892,3,3
S24943337,3,3
S24930545,3,3
S24930592,3,3
S24929448,3,3
S24991774,3,3
S24905087,3,3
S25037449,2,2
S25015343,3,3
S24945197,2,2
S24938713,2,2
S24956619,2,2
S24930889,2,2
S24944770,2,2
S24991790,2,2
S24957414,2,2
S24944390,2,2
S24969371,1,1
S25078525,1,1
S25304830,1,1
S25029732,1,1
S25027629,1,1
S24970851,1,1
S25376849,1,1
S25274626,1,1
S25087288,1,1
S25027663,1,1
S24922281,1,1
S24922885,1,1
S24922543,1,1
S24991772,1,1
S24927570,1,1
S25087286,2,2
S24970628,2,2
S24922454,1,1
S24929451,1,1
S25027662,2,2
S25029728,2,2
S25290352,2,2
S24921981,1,1
S24991708,1,1
S25302584,2,2
S24956584,1,1
S25027594,1,1
S24992568,1,1
S24970757,1,1
S25087272,1,1
S24970516,1,1
S25376852,1,1
S24969356,1,1
S25027619,1,1
S25010023,1,1
S25029626,1,1
S25274632,1,1
S24921989,1,1
S25128148,1,1
S24991707,1,1
S24956583,1,1
S25198314,1,1
S25117504,1,1
S24905318,1,1
S24944782,1,1
S24942709,1,1
S25010145,10,10
S25130606,15,15
S25088363,14,14
S25087597,11,11
S25044096,19,19
S25042607,20,20
S25087581,11,11
S25130319,15,15
S25099166,11,11
S24945303,10,10
S25042612,19,19
S25044440,29,29
S25099128,14,14
S25164455,11,11
S25087724,13,13
S25138950,16,16
S25044277,29,29
S25087578,13,13
S25042610,19,19
S25130590,15,15
S25077387,5,5
S25130514,15,15
S25087405,29,29
S25028492,16,16
S25087723,11,11
S25087577,13,13
S25088863,7,7
S25087804,14,14
S25059072,29,29
S24956854,23,23
S25077186,24,24
S25198294,24,24
S25150474,17,17
S25212807,10,10
S25086466,14,14
S25085582,18,18
S25166109,3,3
S25043980,12,12
S25100935,21,21
S25140151,14,14
S25152817,9,9
S25167706,3,3
S25080721,14,14
S25164404,3,3
S25140150,9,9
S25181569,10,10
S25166111,9,9
S25152813,3,3
S25163730,3,3
S25054723,16,16
S25152814,3,3
S25181015,10,10
S25150950,17,17
S25152502,3,3
S25139853,14,14
S25181301,10,10
S25164403,9,9
S25129645,9,9
S25043819,12,12
S25079843,14,14
S25483207,5,5
S25030540,9,9
S25139946,9,9
S24893803,7,7
S25181672,10,10
S24945443,14,14
S25168395,9,9
S25139914,9,9
S25167705,9,9
S25163728,9,9
S25114361,23,23
S25150368,17,17
S24868762,11,11
S25081056,14,14
S25090496,14,14
S25028571,14,14
S25152818,9,9
S25087526,13,13
S25087726,20,20
S25181052,10,10
S25054711,16,16
S25152493,9,9
S25181006,10,10
S25087553,13,13
S25066489,10,10
S25066702,11,11
S25054693,14,14
S25052819,14,14
S25044135,14,14
S25066491,14,14
S25055207,14,14
S25059068,14,14
S25027326,9,9
S25077367,11,11
S25038084,9,9
S25027842,9,9
S25088777,10,10
S25065819,14,14
S25055291,10,10
S25027437,9,9
S25044235,14,14
S25054722,14,14
S25076085,10,10
S25027436,9,9
S25055482,4,4
S25043646,10,10
S25077223,9,9
S25026808,3,3
S25067767,14,14
S25087687,15,15
S25087720,15,15
S25087680,15,15
S35079870,17,17
S25099143,15,15
S25088247,15,15
S34910664,17,17
S25486430,5,5
S25088771,9,9
S25139194,9,9
S25087801,12,12
S25088361,12,12
S25098769,12,12
S25100408,7,7
S25100406,7,7
S25087834,12,12
S25181662,8,8
S25181051,8,8
S25181673,8,8
S25085561,18,18
S25181039,8,8
S25130589,11,11
S25130540,11,11
S25088263,18,18
S25030156,10,10
S25130614,11,11
S25055214,12,12
S25088769,25,25
S25198627,9,9
S25088034,18,18
S26211183,9,9
S25087512,11,11
S25138947,11,11
S25077338,15,15
S25139192,25,25
S25087572,26,26
S25098754,18,18
S25089676,18,18
S25077364,11,11
S25198686,13,13
S25130458,11,11
S25116520,9,9
S25030296,10,10
S25087725,26,26
S24893908,12,12
S25177578,21,21
S24893807,17,17
S25038241,10,10
S25115043,6,6
S25115100,18,18
S25087570,26,26
S24945302,16,16
S25221854,13,13
S25139211,17,17
S25486375,7,7
S25027954,18,18
S25486541,7,7
S25486642,4,4
S42176030,18,18
S26211181,18,18
S25088785,17,17
S25027047,13,13
S25027019,13,13
S25274654,11,11
S25227187,11,11
S25164728,5,5
S25077403,8,8
S25067091,19,19
S25066493,12,12
S25036510,10,10
S25066607,12,12
S25038077,10,10
S25036511,10,10
S25038239,10,10
S25114844,2,2
S25036506,10,10
S25066993,12,12
S25087899,19,19
S25066996,12,12
S25059414,12,12
S25066617,12,12
S24870715,25,25
S25227212,12,12
S25087654,1,1
S25099160,7,7
S25087650,1,1
S25139200,10,10
S25087630,9,9
S25087721,1,1
S25099153,1,1
S25088780,10,10
S25099163,9,9
S25087621,9,9
S25087615,9,9
S25087643,7,7
S25274651,12,12
S24920470,9,9
S24856018,8,8
S24960120,3,3
S25028394,9,9
S25079938,6,6
S25087951,15,15
S25087902,12,12
S25087901,12,12
S25130089,12,12
S25055251,14,14
S25127932,8,8
S25087897,15,15
S25066739,12,12
S25139862,13,13
S25054963,11,11
S24857078,9,9
S25087877,12,12
S25128002,8,8
S25055365,14,14
S25087718,16,16
S24845244,9,9
S25067093,12,12
S25486275,4,4
S25486486,7,7
S25486752,4,4
S25129962,13,13
S25064140,14,14
S25087737,12,12
S25055259,14,14
S25152333,15,15
S25055349,14,14
S25128333,8,8
S25127976,8,8
S25167708,15,15
S25152585,11,11
S25129959,13,13
S25181585,12,12
S25066513,14,14
S25055218,15,15
S25140149,13,13
S25128074,8,8
S25181020,13,13
S25087950,12,12
S25066511,14,14
S25055213,11,11
S25056025,14,14
S25026972,13,13
S25087938,10,10
S25026975,13,13
S25066507,7,7
S25080668,10,10
S25211695,13,13
S25066990,11,11
S25038242,9,9
S25029654,9,9
S25213548,11,11
S25026968,12,12
S25139206,9,9
S25026973,13,13
S25055255,12,12
S25080671,10,10
S25214390,11,11
S25139044,12,12
S25165751,9,9
S25152326,11,11
S25066967,9,9
S25129858,15,15
S25100375,13,13
S25087604,7,7
S25066959,9,9
S25088779,9,9
S25066988,7,7
S25152300,15,15
S25054902,9,9
S25054732,9,9
S25054074,10,10
S25181542,14,14
S25067205,13,13
S25056874,7,7
S25058599,11,11
S25065818,9,9
S24893902,11,11
S25066748,11,11
S25152660,15,15
S25055087,12,12
S25066583,11,11
S25087903,5,5
S25163737,15,15
S25152663,15,15
S25087932,10,10
S25066522,7,7
S25087722,7,7
S25087606,7,7
S25029791,9,9
S25053915,10,10
S25115066,10,10
S25038080,9,9
S25100901,9,9
S24893896,10,10
S25054047,10,10
S25067482,13,13
S25127925,12,12
S25026976,12,12
S25129014,10,10
S25129856,15,15
S25127993,9,9
S25152683,15,15
S24846996,10,10
S25100377,13,13
S25115055,9,9
S25181649,14,14
S24945404,5,5
S25080669,10,10
S25127876,9,9
S25054846,9,9
S24858437,9,9
S25181546,14,14
S25087812,5,5
S25213680,11,11
S25067123,13,13
S25053917,10,10
S25067160,13,13
S25138267,9,9
S25164727,9,9
S25077028,13,13
S25077304,9,9
S25099164,7,7
S25115095,4,4
S25080651,10,10
S25067124,13,13
S25066494,11,11
S25067089,13,13
S25115091,9,9
S25138597,9,9
S25029792,9,9
S25077350,10,10
S25087735,5,5
S25167710,11,11
S25067764,13,13
S25037447,4,4
S24892674,10,10
S25026967,12,12
S25130115,4,4
S25054045,10,10
S25138502,12,12
S25077029,11,11
S25055203,12,12
S25067145,13,13
S25115052,4,4
S25028693,10,10
S25152402,10,10
S24946433,6,6
S25066592,10,10
S25038087,10,10
S25129913,11,11
S25010292,7,7
S25013055,3,3
S25066989,10,10
S25012993,3,3
S25028694,10,10
S25129914,11,11
S24857279,10,10
S24845204,12,12
S25077152,10,10
S25088970,6,6
S25486696,3,3
S25026974,9,9
S25026955,9,9
S32429677,9,9
S25054068,12,12
S25151911,8,8
S24945292,7,7
S25010226,9,9
S32453717,8,8
S24955625,9,9
S25054058,12,12
S25026936,9,9
S25181102,9,9
S25129783,9,9
S25129384,9,9
S25215914,2,2
S25088939,6,6
S25054953,11,11
S25119614,8,8
S25119618,8,8
S24859481,2,2
S25044266,6,6
S25044293,6,6
S25119617,8,8
S24957310,6,6
S25164527,6,6
S25067020,11,11
S25055102,7,7
S25066979,11,11
S31700566,8,8
S25164428,8,8
S25119616,8,8
S25088254,6,6
S25053792,7,7
S25054961,2,2
S24858107,6,6
S24870114,4,4
S25164722,7,7
S24893814,8,8
S25028677,7,7
S25152788,6,6
S25038085,7,7
S25028675,7,7
S25013040,8,8
S25053924,4,4
S24846861,6,6
S25624314,2,2
S25486728,2,2
S25139199,4,4
S25088772,4,4
S25179392,35,35
S25152567,5,5
S25116681,17,17
S25139262,17,17
S53566054,10,10
S25139244,14,14
S25104163,14,14
S25116662,14,14
S25139255,14,14
S25103031,4,4
S25139234,19,19
S68304817,10,10
S25104165,19,19
S68172351,10,10
S68304813,9,9
S68172145,9,9
S25139231,11,11
S25104160,11,11
S25116671,2,2
S25104146,6,6
S25139258,2,2
S25139228,6,6
S25104121,5,5
S25139265,2,2
S25116684,2,2
S25371945,2,2
S56231961,5,5
S25386267,11,11
S25402882,11,11
S25402881,11,11
S25385685,11,11
S25385479,11,11
S25386261,11,11
S25637257,20,20
S56231946,33,33
S25411582,34,34
S25388478,18,18
S31718746,18,18
S25411208,10,10
S25388751,18,18
S56232053,6,6
S25386263,10,10
S25385607,10,10
S25402879,10,10
S25385523,15,15
S25386265,15,15
S25402886,15,15
S25386270,2,2
S25402885,2,2
S25385440,2,2
S25402884,9,9
S25386271,9,9
S25385411,9,9
S56232054,3,3
S25539356,32,32
S25537703,39,39
S25637251,36,36
S25637245,9,9
S30005934,32,32
S30005937,32,32
S25539111,32,32
S25651021,21,21
S25555147,19,19
S25637266,20,20
S28934285,6,6
S25651015,27,27
S25555224,27,27
S25565037,10,10
S25627948,9,9
S25555182,26,26
S25388951,20,20
S25651017,23,23
S31718751,20,20
S25563362,19,19
S25555130,21,21
S25388614,31,31
S27726353,17,17
S25651018,26,26
S25555260,24,24
S25565270,10,10
S25563361,26,26
S25555139,19,19
S25649499,23,23
S25651020,19,19
S25563363,21,21
S25388925,20,20
S25563360,23,23
S25651014,23,23
S25563357,27,27
S25411581,45,45
S25388771,31,31
S25555191,23,23
S25353110,10,10
S31718749,31,31
S25916593,6,6
S25640272,23,23
S25539214,21,21
S25637264,19,19
S25537700,14,14
S30005936,21,21
S25352396,13,13
S25574522,34,34
S25627930,13,13
S25641182,15,15
S25319093,8,8
S25627941,12,12
S25523702,16,16
S25327961,8,8
S25627304,12,12
S25627939,11,11
S25305111,25,25
S25287138,11,11
S25625673,9,9
S70604094,12,12
S25319141,7,7
S25327959,7,7
S25305029,14,14
S25327956,6,6
S25319211,6,6
S26235335,6,6
S25537840,13,13
S25554741,9,9
S25989573,6,6
S28934286,6,6
S25308127,8,8
S25327958,8,8
S25352421,5,5
S25627946,5,5
S25327955,3,3
S25319232,3,3
S25327962,3,3
S25319054,3,3
S27153809,6,6
S25318024,10,10
S25318087,12,12
S25651029,12,12
S27153806,10,10
S25651031,10,10
S25317940,8,8
S25318097,15,15
S25340844,12,12
S25318142,15,15
S27153818,12,12
S25651036,6,6
S25318158,14,14
S25651027,15,15
S25340851,6,6
S25317849,6,6
S25340846,10,10
S25340842,15,15
S27153814,15,15
S27153816,15,15
S25340843,15,15
S25651026,15,15
S25627203,4,4
S25627932,4,4
S25340841,14,14
S25318173,14,14
S27153805,15,15
S25340845,15,15
S25651025,14,14
S25651030,15,15
S27153821,14,14
S25318070,15,15
S25327953,2,2
S25319257,2,2
S25317988,9,9
S25651035,7,7
S25327946,2,2
S25317998,9,9
S27153826,9,9
S25340849,9,9
S27153820,9,9
S25651032,9,9
S25327945,4,4
S25317931,7,7
S25319110,3,3
S25554634,5,5
S25327950,6,6
S25327960,3,3
S25651033,9,9
S25340850,7,7
S27153808,7,7
S25308042,2,2
S25269466,8,8
S25308019,6,6
S25307840,4,4
S25554745,7,7
S25319319,3,3
S25317918,8,8
S25340847,9,9
S25327947,3,3
S25565269,6,6
S25565098,6,6
S25537838,9,9
S25565132,3,3
S25319289,5,5
S25565267,3,3
S25327951,5,5
S25319383,4,4
S25327943,4,4
S25318910,1,1
S25319099,1,1
S25327944,2,2
S25340838,1,1
S27153825,1,1
S25340837,1,1
S25651023,1,1
S27153812,1,1
S25307859,2,2
S25651022,1,1
S25327957,1,1
S25319179,1,1
S25327952,2,2
S25319246,2,2
S40505893,1,1
S26000939,24,24
S25276329,10,10
S25276145,10,10
S25264898,10,10
S25707492,7,7
S25521938,7,7
S25786937,21,21
S25773051,21,21
S25330430,40,40
S25411260,21,21
S25786939,24,24
S26976553,21,21
S25289459,21,21
S26976550,24,24
S25773049,24,24
S25411261,24,24
S25297449,24,24
S25516176,33,33
S25539620,17,17
S25540218,16,16
S25539680,6,6
S25540217,6,6
S25540210,3,3
S25539450,12,12
S25540219,12,12
S25540222,3,3
S25539003,3,3
S25540221,7,7
S25539077,7,7
S25540220,8,8
S25540225,4,4
S25538505,4,4
S25539259,8,8
S25540224,4,4
S25538630,4,4
S25538414,2,2
S40538571,2,2
S25521839,2,2
S49317238,1,1
S25707494,2,2
S25521886,3,3
S25707493,3,3
S31446672,29,29
S25538241,19,19
S27792853,41,41
S25540216,19,19
S27804041,33,33
S25506977,20,20
S27802874,37,37
S25538260,6,6
S25540214,6,6
S27824428,25,25
S25414024,4,4
S25732179,4,4
S25374047,14,14
S25374034,14,14
S25617299,9,9
S25538116,13,13
S25540215,13,13
S25316871,11,11
S25625580,15,15
S25469858,31,31
S25482858,31,31
S25638401,15,15
S25639474,15,15
S25483017,26,26
S25484568,24,24
S25574527,25,25
S25341597,22,22
S25576088,25,25
S25342168,22,22
S25421514,15,15
S25574523,12,12
S25471864,11,11
S25422439,12,12
S25615584,17,17
S32430006,13,13
S32429681,9,9
S25640752,16,16
S25613948,7,7
S25399767,11,11
S25574276,15,15
S25514201,8,8
S25637356,10,10
S25536680,8,8
S25643519,11,11
S25615480,15,15
S32429680,15,15
S25623748,12,12
S25572772,15,15
S25411898,10,10
S25639764,16,16
S25576094,12,12
S25638645,11,11
S25639484,8,8
S25573274,13,13
S25615591,17,17
S25891716,5,5
S25625469,17,17
S25643614,10,10
S25574970,9,9
S25471845,15,15
S32429682,9,9
S32430008,7,7
S32430007,13,13
S25565068,11,11
S25574202,8,8
S25564313,9,9
S25411647,13,13
S25493939,10,10
S25638625,19,19
S25339611,11,11
S25472293,10,10
S25339591,11,11
S25493750,10,10
S25373244,10,10
S25373247,10,10
S25638653,19,19
S25472031,10,10
S25638643,19,19
S25639483,13,13
S25422431,10,10
S25615810,11,11
S25612879,13,13
S25615794,11,11
S25613458,13,13
S25613907,13,13
S25615796,11,11
S25482868,23,23
S25616022,14,14
S25511854,11,11
S25374196,23,23
S25493283,11,11
S25534479,13,13
S25435183,19,19
S25564269,14,14
S25375867,23,23
S33331418,23,23
S25562721,14,14
S25432853,6,6
S67823533,5,5
S25386755,17,17
S25483012,19,19
S25576089,11,11
S25574531,11,11
S25472620,27,27
S25472191,27,27
S25493754,19,19
S25471840,19,19
S25616511,12,12
S25506255,9,9
S25287106,10,10
S25287084,10,10
S25494863,12,12
S25493931,19,19
S25494197,13,13
S25471946,10,10
S25639478,12,12
S25555405,11,11
S25616028,12,12
S25565388,12,12
S25386783,12,12
S25443483,14,14
S25613301,8,8
S25386957,11,11
S25473204,19,19
S25513174,13,13
S25386773,8,8
S25493995,12,12
S25564172,5,5
S25269413,6,6
S25552199,5,5
S25551926,5,5
S25316283,9,9
S25339558,9,9
S25339561,9,9
S25639149,10,10
S25494206,5,5
S25564936,13,13
S25564199,7,7
S25494238,15,15
S25638391,11,11
S25513203,15,15
S25564526,16,16
S25494758,15,15
S25638442,11,11
S25564170,8,8
S25494806,5,5
S25565314,11,11
S25513175,16,16
S25638398,11,11
S25574533,11,11
S25472492,12,12
S25576090,11,11
S25638708,8,8
S25638669,8,8
S25638672,8,8
S25386772,17,17
S25422420,14,14
S25513202,2,2
S25388084,11,11
S25615675,11,11
S25432843,8,8
S25365157,10,10
S25387300,11,11
S25316496,12,12
S25623991,7,7
S25623915,10,10
S25423549,11,11
S25423516,11,11
S25493752,8,8
S25433960,11,11
S25514097,11,11
S25513159,5,5
S25572246,13,13
S25513201,5,5
S25623996,7,7
S25625470,7,7
S25574205,11,11
S25513160,5,5
S25522105,13,13
S25639485,11,11
S25388132,11,11
S25287091,12,12
S25443171,11,11
S25386781,18,18
S25615760,11,11
S25513153,2,2
S25536683,11,11
S25611439,10,10
S25472039,8,8
S25472298,8,8
S25399855,8,8
S32429685,15,15
S25506280,5,5
S25624076,10,10
S25433935,11,11
S25493938,8,8
S25513156,2,2
S25423727,11,11
S25513206,5,5
S25513151,2,2
S25340301,5,5
S25506301,2,2
S25612522,15,15
S25623912,10,10
S25386916,13,13
S25423616,11,11
S25624073,7,7
S25472625,8,8
S25493926,12,12
S25485391,9,9
S25506216,10,10
S25472295,8,8
S25287087,13,13
S25471965,10,10
S25472066,12,12
S25493753,12,12
S25493940,10,10
S25328678,7,7
S25472290,10,10
S25432858,9,9
S25473222,12,12
S25493748,10,10
S25891670,8,8
S25287104,13,13
S25616030,11,11
S25565397,11,11
S25349660,6,6
S25373022,6,6
S25616509,11,11
S25349717,6,6
S25562881,5,5
S25639479,10,10
S25301819,8,8
S25350652,13,13
S25564183,7,7
S25420360,13,13
S25350836,13,13
S25350803,8,8
S25386176,10,10
S25316852,10,10
S25386789,7,7
S25317307,7,7
S25422429,11,11
S25328398,9,9
S25471856,8,8
S25340273,8,8
S25441070,12,12
S32429678,9,9
S25328985,13,13
S25471859,6,6
S25386787,8,8
S25494120,9,9
S25317016,7,7
S25616027,6,6
S25639476,6,6
S25565372,6,6
S25616512,6,6
S25638557,7,7
S25638540,7,7
S25638536,7,7
S25536682,10,10
S25386796,4,4
S25574204,10,10
S25287088,6,6
S25525038,8,8
S25513934,10,10
S25399926,9,9
S25472247,6,6
S25328572,7,7
S25422450,10,10
S25891696,3,3
S25412421,9,9
S25472051,9,9
S25493937,9,9
S25472627,6,6
S25472517,9,9
S25493751,9,9
S25493782,9,9
S26766788,9,9
S25412535,9,9
S25412425,9,9
S25316226,9,9
S25386778,9,9
S25494202,6,6
S25328575,7,7
S25494883,6,6
S25432859,4,4
S25472621,4,4
S25443453,4,4
S25472209,4,4
S25342658,11,11
S25287092,9,9
S25512575,9,9
S25536685,3,3
S25287107,5,5
S25513516,9,9
S25471848,3,3
S25287083,5,5
S25522900,9,9
S25513162,9,9
S25513200,9,9
S25513891,5,5
S25574206,5,5
S25639486,5,5
S25536681,5,5
S25504146,7,7
S25504150,7,7
S25493973,5,5
S25471923,3,3
S25473198,2,2
S25493757,2,2
S25493932,2,2
S25401078,5,5
S25471842,2,2
S25340832,2,2
S25401182,5,5
S25349549,2,2
S25401062,5,5
S25536684,4,4
S25472225,5,5
S25472623,5,5
S25471857,4,4
S25399940,4,4
S25386793,2,2
S25386924,4,4
S25624328,17,17
S25391429,24,24
S25389438,24,24
S25482956,31,31
S25315928,24,24
S25315780,30,30
S33108743,24,24
S25672834,8,8
S25262109,24,24
S33242540,31,31
S25363013,24,24
S25363010,31,31
S25482955,24,24
S25388392,24,24
S33108742,31,31
S25388393,31,31
S25308180,31,31
S25673294,14,14
S25892305,31,31
S25278298,26,26
S25264887,26,26
S25671216,18,18
S25278278,26,26
S25315779,15,15
S25349011,20,20
S25388391,20,20
S25564341,8,8
S25349706,19,19
S25388396,15,15
S25482958,15,15
S25363012,15,15
S25482957,20,20
S25349713,19,19
S25315927,20,20
S25261305,20,20
S25307957,15,15
S25349776,19,19
S33108740,20,20
S25613605,9,9
S33108744,15,15
S25363009,20,20
S26664742,6,6
S26842001,9,9
S25615972,12,12
S25278289,12,12
S25264873,12,12
S25278299,12,12
S25260652,14,14
S25264763,14,14
S25278448,14,14
S25349851,10,10
S25385977,10,10
S25349873,9,9
S25385978,9,9
S25349840,10,10
S25349871,9,9
S25637776,6,6
S25637758,9,9
S25415900,3,3
S25276409,5,5
S25265159,11,11
S25265121,4,4
S25276396,5,5
S25416154,3,3
S42401843,8,8
S25348722,16,16
S26314739,5,5
S25672513,10,10
S26664711,4,4
S25361318,9,9
S25349672,11,11
S25613765,5,5
S26842028,2,2
S30367200,64,64
S27350955,3,3
S26145020,25,25
S29076496,21,21
S26372097,3,3
S27350953,19,19
S26372032,19,19
S28260250,5,5
S25928233,5,5
S26312950,7,7
S27350961,2,2
S26943667,2,2
S26371855,2,2
S27350949,2,2
S26145299,44,43
S25773604,21,21
S62410569,12,12
S28260245,10,10
S25928112,10,10
S25871015,11,11
S25893633,20,20
S26876729,25,25
S41889546,25,25
S30668176,25,25
S28260243,8,8
S25928169,8,8
S26372063,7,7
S27350960,29,29
S26408381,29,29
S27350950,1,1
S26371941,1,1
S27350954,7,7
S25871029,9,9
S26262704,23,23
S25928203,5,5
S26371904,2,2
S27350944,2,2
S39889170,2,2
S29076717,4,4
S25871002,4,4
S25851054,43,43
S25710154,44,44
S25852236,36,36
S33331443,43,43
S25930969,44,44
S25930967,44,44
S25851648,43,43
S25929077,11,11
S25928615,11,11
S52545357,22,22
S25873370,20,20
S25873068,21,21
S25872719,19,19
S25896245,16,16
S28260261,16,16
S26063276,12,12
S26063013,12,12
S25799283,1,1
S26064238,18,18
S25802134,28,28
S26044745,18,18
S25799836,24,24
S28260252,28,28
S25801170,24,24
S26044101,18,18
S25720304,14,14
S25854970,32,32
S25799765,32,32
S25852971,24,24
S25854968,24,24
S26110313,24,24
S26066040,16,16
S25871942,18,18
S26064239,17,17
S26044751,17,17
S26044579,17,17
S25870897,6,6
S25870882,13,13
S25870922,5,5
S25870909,14,14
S26085874,6,6
S25928600,14,14
S25929098,22,22
S25928593,22,22
S25929095,14,14
S25976406,20,20
S26211185,19,19
S25836372,26,26
S25871315,26,26
S25836278,26,26
S25836481,26,26
S25655066,19,19
S42176062,19,19
S27420592,26,26
S25682452,13,13
S25811235,15,15
S26026459,3,3
S32429692,11,11
S25810949,14,14
S25745857,17,17
S25979122,7,7
S25989981,17,17
S25959255,15,15
S26119521,16,16
S32430009,10,10
S25915298,16,16
S25871337,11,11
S25959669,15,15
S25811232,15,15
S32429693,11,11
S25871259,16,16
S25871675,21,21
S25928577,8,8
S32429765,10,10
S25928523,11,11
S25959205,17,17
S25722953,10,10
S26164594,5,5
S25977324,8,8
S32429698,16,16
S25710750,16,16
S25836795,15,15
S25904634,9,9
S25891994,15,15
S25891987,15,15
S25810129,11,11
S25871666,16,16
S67824562,5,5
S25889397,11,11
S26026551,5,5
S25976493,16,16
S25959717,10,10
S26022013,16,16
S25745836,17,17
S25871320,15,15
S25977323,13,13
S25929123,8,8
S25681610,2,2
S25871096,21,21
S25974413,13,13
S25810859,14,14
S32429763,15,15
S25836302,10,10
S25871322,10,10
S25836482,10,10
S25836367,10,10
S26063055,5,5
S25670411,9,9
S25670242,9,9
S26085105,7,7
S26086123,8,8
S25746255,10,10
S25801784,16,16
S25760567,16,16
S26119373,7,7
S25746181,15,15
S25871317,10,10
S26085468,8,8
S25761794,15,15
S25800020,10,10
S25837551,10,10
S25800867,18,18
S25785552,10,10
S25853177,9,9
S25977745,7,7
S25836802,10,10
S26119374,8,8
S26086120,7,7
S25822259,13,13
S25836491,10,10
S25836487,10,10
S25732406,6,6
S26026119,7,7
S27420610,18,18
S25775748,22,22
S26085665,6,6
S25776487,22,22
S26119376,6,6
S26086130,6,6
S25871106,9,9
S26113272,14,14
S25928525,11,11
S26044717,13,13
S26045389,14,14
S25959038,13,13
S25959164,9,9
S26045459,16,16
S26084445,7,7
S26113266,16,16
S25959057,17,17
S25682441,17,17
S26044725,13,13
S26211213,14,14
S25670056,14,14
S25871669,9,9
S25709436,12,12
S27420549,22,22
